policy,event,op,req_bytes,utilization,cur_inuse_bytes,overhead_bytes
FIRST_FIT,338,free,0,0.5243554711,35188900,65888
FIRST_FIT,339,free,0,0.4993511438,33510888,65888
FIRST_FIT,340,malloc,3760,0.4859590530,32612160,65920
FIRST_FIT,341,malloc,7856,0.5312281847,35650120,69088
FIRST_FIT,342,malloc,19787,0.5807503462,38973496,72192
FIRST_FIT,343,malloc,62611,0.6286034584,42184864,75360
FIRST_FIT,344,malloc,18394,0.6827739477,45820184,78528
FIRST_FIT,345,malloc,58871,0.7300329208,48991680,81568
FIRST_FIT,346,malloc,41202,0.7780159116,52211764,84544
FIRST_FIT,347,malloc,23922,0.8268206120,55486992,87552
FIRST_FIT,348,malloc,25508,0.8727489710,58569192,90560
FIRST_FIT,349,malloc,25110,0.9142482281,61354160,93280
FIRST_FIT,350,malloc,29247,0.9376343489,62923576,95328
FIRST_FIT,351,malloc,3819,0.9504724145,63785124,96928
FIRST_FIT,352,malloc,7962,0.9598939419,64417392,98240
FIRST_FIT,353,malloc,65392,0.9640870690,64698788,99136
FIRST_FIT,354,malloc,26348,0.9667034745,64874372,99712
FIRST_FIT,355,malloc,35177,0.9696802497,65074140,100416
FIRST_FIT,356,malloc,41468,0.9716458321,65206048,101056
FIRST_FIT,357,malloc,10908,0.9729332328,65292444,101536
FIRST_FIT,358,malloc,57466,0.9742311835,65379548,102048
FIRST_FIT,359,malloc,50481,0.9755071998,65465180,102560
FIRST_FIT,360,free,0,0.4905140996,32917844,68832
FIRST_FIT,361,free,0,0.4452446699,29879864,65248
FIRST_FIT,362,free,0,0.3957217336,26556436,60640
FIRST_FIT,363,free,0,0.3478685617,23345064,55552
FIRST_FIT,364,free,0,0.2936980128,19709740,50016
FIRST_FIT,365,free,0,0.2464382648,16538192,44384
FIRST_FIT,366,free,0,0.1984543204,13318044,38368
FIRST_FIT,367,free,0,0.1496493816,10042800,32352
FIRST_FIT,368,free,0,0.1037206650,6960576,26400
FIRST_FIT,369,free,0,0.0622206330,4175556,20768
FIRST_FIT,370,free,0,0.0388340950,2606112,16480
FIRST_FIT,371,free,0,0.0259950161,1744496,12960
FIRST_FIT,372,free,0,0.0165722966,1112148,10080
FIRST_FIT,373,free,0,0.0035306811,236940,2912
FIRST_FIT,374,malloc,17988,0.0002680421,17988,64
FIRST_FIT,375,malloc,62319,0.0499291420,3350688,3264
FIRST_FIT,376,malloc,56986,0.0987992883,6630308,6464
FIRST_FIT,377,malloc,40172,0.1469385624,9860880,9664
FIRST_FIT,378,malloc,63063,0.1946971416,13065904,12864
FIRST_FIT,379,malloc,51290,0.2520773411,16916624,16064
FIRST_FIT,380,malloc,29846,0.2995467186,20102240,19264
FIRST_FIT,381,malloc,51968,0.3496401310,23463952,22464
FIRST_FIT,382,malloc,6840,0.3986139297,26750528,25664
FIRST_FIT,383,malloc,7640,0.4525350332,30369112,28864
FIRST_FIT,384,malloc,26045,0.4983643889,33444668,32064
FIRST_FIT,385,malloc,54279,0.5526775122,37089560,35264
FIRST_FIT,386,malloc,6208,0.6048783660,40592700,38464
FIRST_FIT,387,malloc,6347,0.6521610618,43765788,41664
FIRST_FIT,388,malloc,27647,0.7014148831,47071156,44864
FIRST_FIT,389,malloc,16532,0.7503798008,50357136,48064
FIRST_FIT,390,malloc,28278,0.8000651598,53691464,51264
FIRST_FIT,391,malloc,35920,0.8491255641,56983852,54464
FIRST_FIT,392,malloc,47294,0.8995541930,60368060,57664
FIRST_FIT,393,malloc,6143,0.9487948418,63672544,60864
FIRST_FIT,394,malloc,57691,0.9962708354,66858604,64064
FIRST_FIT,395,malloc,34886,0.9990296960,67043748,64352
FIRST_FIT,396,malloc,55775,0.9990385771,67044344,64384
FIRST_FIT,397,malloc,56840,0.9990385771,67044344,64384
FIRST_FIT,398,malloc,22668,0.9990385771,67044344,64384
FIRST_FIT,399,malloc,20244,0.9990385771,67044344,64384
FIRST_FIT,400,malloc,1958,0.9990385771,67044344,64384
FIRST_FIT,401,malloc,1994,0.9990385771,67044344,64384
FIRST_FIT,402,malloc,16902,0.9990385771,67044344,64384
FIRST_FIT,403,malloc,52002,0.9990385771,67044344,64384
FIRST_FIT,404,malloc,24933,0.9990385771,67044344,64384
FIRST_FIT,405,malloc,10905,0.9990385771,67044344,64384
FIRST_FIT,406,malloc,61338,0.9990385771,67044344,64384
FIRST_FIT,407,malloc,25312,0.9990385771,67044344,64384
FIRST_FIT,408,malloc,53875,0.9990385771,67044344,64384
FIRST_FIT,409,malloc,5752,0.9990385771,67044344,64384
FIRST_FIT,410,malloc,35196,0.9990385771,67044344,64384
FIRST_FIT,411,malloc,13885,0.9990385771,67044344,64384
FIRST_FIT,412,malloc,40740,0.9990385771,67044344,64384
FIRST_FIT,413,malloc,5531,0.9990385771,67044344,64384
FIRST_FIT,414,free,0,0.9987705350,67026356,64384
FIRST_FIT,415,free,0,0.9724843502,65262320,64384
FIRST_FIT,416,free,0,0.9475548267,63589328,64384
FIRST_FIT,417,free,0,0.9255805612,62114660,64384
FIRST_FIT,418,free,0,0.9023153186,60553356,64384
FIRST_FIT,419,free,0,0.8754764795,58752232,64384
FIRST_FIT,420,free,0,0.8500483632,57045780,64384
FIRST_FIT,421,free,0,0.8229277134,55225744,64384
FIRST_FIT,422,free,0,0.7960661054,53423092,64384
FIRST_FIT,423,free,0,0.7690982819,51613312,64384
FIRST_FIT,424,free,0,0.7466375232,50105996,64384
FIRST_FIT,425,free,0,0.7178883553,48176672,64384
FIRST_FIT,426,free,0,0.6937417984,46556224,64384
FIRST_FIT,427,free,0,0.6698257327,44951244,64384
FIRST_FIT,428,free,0,0.6446565986,43262172,64384
FIRST_FIT,429,free,0,0.6202240586,41622532,64384
FIRST_FIT,430,free,0,0.5978380442,40120232,64384
FIRST_FIT,431,free,0,0.5722662210,38404136,64384
FIRST_FIT,432,free,0,0.5467486382,36691680,64384
FIRST_FIT,433,free,0,0.5251265764,35240648,64384
FIRST_FIT,434,free,0,0.5006490946,33597992,64384
FIRST_FIT,435,malloc,36212,0.4999521375,33551220,64320
FIRST_FIT,436,malloc,22030,0.5533953905,37137736,67488
FIRST_FIT,437,malloc,37001,0.6023118496,40420464,70528
FIRST_FIT,438,malloc,41912,0.6491775513,43565568,73728
FIRST_FIT,439,malloc,60870,0.7004266381,47004836,76864
FIRST_FIT,440,malloc,40170,0.7522686124,50483892,80000
FIRST_FIT,441,malloc,14936,0.8005211949,53722068,83104
FIRST_FIT,442,malloc,19470,0.8462629318,56791744,86176
FIRST_FIT,443,malloc,47359,0.8806478381,59099276,88928
FIRST_FIT,444,malloc,59456,0.9115865231,61175536,91488
FIRST_FIT,445,malloc,3142,0.9378182888,62935920,93920
